工厂编码,物料编码,M+1月预测需求量,M+2月预测需求量,M+3月预测需求量
2010,1118,0.07,0.03,0.05
2010,1119,0.0,0.0,0.0
2010,1120,0.05,0.13,0.0
2010,1121,0.06,0.05,0.13
2010,1122,0.0,0.0,0.05
2010,1123,0.11,0.0,0.19
2010,1124,0.0,0.0,0.2
2010,1125,0.0,0.0,0.03
2010,1126,0.0,0.19,0.06
2010,1127,0.03,0.0,0.0
2010,1128,0.0,0.16,0.11
2010,1129,0.0,0.1,0.0
2010,1130,0.0,0.12,0.17
2010,1131,0.0,0.0,0.15
2010,1132,0.2,0.29,0.05
2010,1133,0.03,0.0,0.0
2010,1134,0.0,0.0,0.0
2010,1135,0.12,0.0,0.21
2010,1136,0.0,0.0,0.01
2010,1137,0.03,0.0,0.0
2010,1138,0.0,0.06,0.0
2010,1139,0.05,0.13,0.01
2010,1140,0.09,0.1,0.17
2010,1141,0.0,0.06,0.0
2010,1142,0.02,0.0,0.22
2010,1143,21.15,20.61,19.21
2010,1144,37.04,38.3,38.23
2010,1145,85.99,85.35,84.7
2010,1146,26.55,26.46,26.84
2010,1147,0.0,0.0,0.0
2010,1148,0.15,0.0,0.63
2010,1149,0.07,0.12,0.0
2010,1150,0.0,0.0,0.0
2010,1151,0.0,0.0,0.48
2010,1152,0.2,0.04,0.0
2010,1153,0.28,0.02,0.11
2010,1154,8.52,9.21,8.69
2010,1155,0.0,0.03,0.16
2010,1156,10.4,9.69,10.03
2010,1157,0.0,0.14,0.0
2010,1158,0.0,0.0,0.0
2010,1159,0.08,0.14,0.08
2010,1160,0.23,0.0,0.0
2010,1161,0.07,0.0,0.02
2010,1162,0.0,0.0,0.0
2010,1163,0.0,0.06,0.0
2010,1164,0.0,0.0,0.0
2010,1165,0.14,0.12,0.0
2010,1166,0.18,0.07,0.0
2010,1167,0.22,0.0,0.14
2010,1168,0.11,0.09,0.24
2010,1169,0.09,0.02,0.35
2010,1170,0.0,0.17,0.25
2010,1171,0.0,0.2,0.01
2010,1172,0.29,0.26,0.0
2010,1173,0.0,0.0,0.2
2010,1174,0.0,0.0,0.05
2010,1175,0.0,0.0,0.19
2010,1176,0.0,0.12,0.0
2010,1177,0.11,0.1,0.0
2010,1178,0.0,0.34,0.14
2010,1179,0.0,0.05,0.1
2010,1180,0.18,0.34,0.1
2010,1181,0.0,0.0,0.0
2010,1182,0.0,0.0,0.0
2010,1183,0.0,0.0,0.0
2010,1184,18.83,18.98,18.65
2010,1185,0.0,0.0,0.3
2010,1186,75.82,77.17,75.59
2010,1187,0.0,0.06,0.0
2010,1188,0.06,0.0,0.17
2010,1189,0.14,0.0,0.07
2010,1190,0.0,0.0,0.0
2010,1191,0.0,0.0,0.0
2010,1192,0.0,0.12,0.0
2010,1193,0.08,0.0,0.09
2010,1194,0.09,0.15,0.0
2010,1195,0.0,0.09,0.0
2010,1196,0.07,0.0,0.0
2010,1197,0.0,0.01,0.0
2010,1198,0.09,0.05,0.0
2010,1199,0.0,0.0,0.01
2010,1200,0.0,0.12,0.0
2010,1201,0.0,0.03,0.0
2010,1202,0.16,0.0,0.17
2010,1203,0.0,0.0,0.0
2010,1204,0.0,0.14,0.0
2010,1205,0.04,0.0,0.0
2010,1206,0.03,0.0,0.0
2010,1207,0.07,0.0,0.14
2010,1208,2.25,1.92,1.63
2010,1209,0.06,0.1,0.02
2010,1210,16.06,17.6,17.42
2010,1211,0.0,0.07,0.0
2010,1212,0.05,0.25,0.0
2010,1213,0.0,0.0,0.06
2010,1214,0.82,0.93,1.09
2010,1215,0.0,0.09,0.0
2010,1216,0.0,0.11,0.0
2010,1217,0.44,0.0,0.22
2010,1218,0.08,0.02,0.36
2010,1219,0.02,0.0,0.0
2010,1220,0.21,0.0,0.0
2010,1221,0.0,0.03,0.26
2010,1222,2.18,3.02,2.19
2010,1223,0.0,0.0,0.0
2010,1224,0.14,0.21,0.0
2010,1225,0.0,0.0,0.0
2010,1226,0.0,0.0,0.0
2010,1227,0.15,0.1,0.0
2010,1228,0.0,0.08,0.2
2010,1229,0.0,0.12,0.0
2010,1230,0.11,0.06,0.0
2010,1231,0.32,0.51,0.09
2010,1232,0.15,0.02,0.05
2010,1233,0.03,0.0,0.06
2010,1234,0.19,0.22,0.09
2010,1235,0.05,0.0,0.01
2010,1236,0.11,0.16,0.07
2010,1237,0.0,0.02,0.0
2010,1238,0.14,0.1,0.24
2010,1239,0.0,0.66,0.35
2010,1240,0.06,0.0,0.03
2010,1241,0.27,0.03,0.0
2010,1242,0.0,0.0,0.21
2010,1243,0.3,0.0,0.0
2010,1244,0.16,0.0,0.0
2010,1245,0.03,0.14,0.01
2010,1246,0.04,0.03,0.0
2010,1247,0.0,0.0,0.1
2010,1248,0.02,0.02,0.08
2010,1249,0.09,0.0,0.07
2010,1250,0.0,0.06,0.13
2010,1251,0.34,0.16,0.0
2010,1252,0.07,0.41,0.22
2010,1253,0.0,0.37,0.0
2010,1254,0.0,0.16,0.18
2010,1255,0.0,0.04,0.0
2010,1256,0.13,0.1,0.04
2010,1257,0.06,0.0,0.08
2010,1258,0.02,0.01,0.15
2010,1259,0.19,0.0,0.0
2010,1260,0.09,0.08,0.05
2010,1261,0.1,0.04,0.0
2010,1262,0.21,0.11,0.0
2010,1263,0.0,0.0,0.02
2010,1264,0.17,0.04,0.0
2010,1265,0.0,0.0,0.0
2010,1266,0.0,0.07,0.07
2010,1267,0.01,0.0,0.0
2010,1268,0.0,0.0,0.0
2010,1269,0.0,0.11,0.0
2010,1270,0.07,0.16,0.0
2010,1271,0.07,0.13,0.08
2010,1272,0.0,0.0,0.0
2010,1273,0.0,0.08,0.0
2010,1274,0.0,0.0,0.0
2010,1275,0.0,0.0,0.06
2010,1276,0.05,0.0,0.17
2010,1277,0.31,0.0,0.0
2010,1278,0.0,0.0,0.06
2010,1279,0.42,0.0,0.0
2010,1280,0.0,0.29,0.0
2010,1281,0.0,0.09,0.01
2010,1282,0.0,0.04,0.0
2010,1283,0.0,0.06,0.04
2010,1284,0.0,0.0,0.0
2010,1285,0.0,0.17,0.0
2010,1286,0.0,0.04,0.0
2010,1287,0.12,0.14,0.0
2010,1288,0.0,0.0,0.0
2010,1289,0.06,0.0,0.0
2010,1290,0.0,0.01,0.11
2010,1291,0.0,0.0,0.0
2010,1292,0.0,0.17,0.0
2010,1293,0.05,0.0,0.0
2010,1294,0.25,0.18,0.0
2010,1295,0.0,0.22,0.05
2010,1296,0.0,0.0,0.0
2010,1297,0.0,0.0,0.0
2011,1000,0.08,0.25,0.14
2011,1001,4.86,4.94,5.13
2011,1002,0.15,0.0,0.0
2011,1003,27.68,29.14,29.14
2011,1004,0.0,0.03,0.0
2011,1005,0.03,0.01,0.0
2011,1006,0.04,0.01,0.0
2011,1007,0.04,0.14,0.12
2011,1008,0.0,0.05,0.04
2011,1009,0.28,0.0,0.0
2011,1010,2.36,2.4,2.14
2011,1011,0.0,0.18,0.0
2011,1012,1.89,1.73,1.58
2011,1013,0.06,0.0,0.0
2011,1014,0.0,0.0,0.09
2011,1015,0.0,0.0,0.0
2011,1016,0.0,0.09,0.0
2011,1017,0.15,0.0,0.14
2011,1018,0.03,0.09,0.06
2011,1019,0.0,0.0,0.04
2011,1020,0.0,0.1,0.0
2011,1021,0.0,0.09,0.11
2011,1022,0.03,0.04,0.0
2011,1023,0.0,0.0,0.0
2011,1024,0.0,0.12,0.07
2011,1025,0.01,0.07,0.0
2011,1026,0.06,0.03,0.0
2011,1027,5.55,5.49,5.28
2011,1028,0.11,0.0,0.0
2011,1029,22.78,22.28,19.94
2011,1030,0.0,0.04,0.02
2011,1031,119.65,123.26,124.78
2011,1032,0.0,0.04,0.0
2011,1033,0.0,0.04,0.01
2011,1034,44.71,45.94,44.81
2011,1035,0.0,0.0,0.0
2011,1036,0.01,0.08,0.0
2011,1037,76.98,78.35,76.7
2011,1038,39.26,39.87,39.96
2011,1039,0.08,0.0,0.0
2011,1040,5.86,5.92,5.84
2011,1041,0.0,0.0,0.13
2011,1042,28.48,29.33,29.1
2011,1043,0.1,0.0,0.0
2011,1044,21.29,20.8,20.89
2011,1045,0.72,0.29,0.31
2011,1046,0.12,0.01,0.0
2011,1047,0.0,0.03,0.0
2011,1048,0.78,0.95,0.96
2011,1049,0.04,0.0,0.01
2011,1050,0.0,0.01,0.02
2011,1051,32.48,32.26,32.28
2011,1052,0.19,0.29,0.24
2011,1053,24.48,25.5,25.14
2011,1054,147.17,151.23,151.42
2011,1055,0.0,0.14,0.0
2011,1056,0.23,0.0,0.0
2011,1057,0.0,0.04,0.04
2011,1058,0.02,0.07,0.0
2011,1059,0.02,0.04,0.08
2011,1060,0.0,0.14,0.32
2011,1061,55.8,58.09,56.36
2011,1062,0.15,0.18,0.0
2011,1063,0.2,0.0,0.14
2011,1064,0.0,0.1,0.06
2011,1065,0.0,0.01,0.0
2011,1066,0.0,0.14,0.29
2011,1067,0.2,0.2,0.05
2011,1068,0.06,0.23,0.13
2011,1069,0.0,0.12,0.0
2011,1070,0.0,0.0,0.14
2011,1071,0.04,0.0,0.27
2011,1072,0.0,0.0,0.0
2011,1073,0.0,0.12,0.0
2011,1074,0.08,0.04,0.0
2011,1075,0.08,0.05,0.05
2011,1076,0.0,0.01,0.0
2011,1077,0.06,0.08,0.12
2011,1078,0.0,0.0,0.17
2011,1079,0.0,0.02,0.0
2011,1080,0.04,0.0,0.12
2011,1081,0.08,0.0,0.0
2011,1082,0.14,0.0,0.0
2011,1083,0.17,0.01,0.0
2011,1084,0.05,0.0,0.0
2011,1085,0.06,0.0,0.08
2011,1086,0.26,0.06,0.21
2011,1087,0.0,0.04,0.0
2011,1088,0.0,0.0,0.0
2011,1089,0.03,0.2,0.01
2011,1090,0.1,0.0,0.03
2011,1091,52.25,55.95,53.21
2011,1092,0.13,0.02,0.0
2011,1093,0.0,0.0,0.0
2011,1094,0.02,0.1,0.09
2011,1095,0.06,0.0,0.0
2011,1096,0.0,0.01,0.0
2011,1097,0.03,0.0,0.02
2011,1098,0.0,0.0,0.26
2011,1099,0.0,0.0,0.0
2011,1100,0.0,0.07,0.09
2011,1101,0.04,0.23,0.0
2011,1102,0.2,0.04,0.0
2011,1103,0.0,0.01,0.01
2011,1104,0.28,0.37,0.21
2011,1105,0.0,0.03,0.0
2011,1106,0.0,0.0,0.0
2011,1107,0.06,0.0,0.01
2011,1108,0.08,0.0,0.0
2011,1109,0.0,0.0,0.0
2011,1110,0.0,0.12,0.0
2011,1111,0.0,0.19,0.09
2011,1112,0.0,0.28,0.0
2011,1113,0.0,0.11,0.0
2011,1114,0.0,0.0,0.16
2011,1115,0.0,0.0,0.0
2011,1116,0.0,0.03,0.06
2011,1117,0.0,0.0,0.0
2011,1118,0.04,0.0,0.0
2011,1119,0.09,0.06,0.07
2011,1120,0.0,0.02,0.05
2011,1121,0.12,0.07,0.06
2011,1122,0.0,0.0,0.0
2011,1123,0.04,0.0,0.01
2011,1124,0.0,0.01,0.16
2011,1125,0.03,0.0,0.0
2011,1126,0.0,0.02,0.02
2011,1127,0.11,0.18,0.13
2011,1128,0.0,0.26,0.13
2011,1129,0.0,0.0,0.1
2011,1130,0.0,0.05,0.24
2011,1131,0.01,0.01,0.0
2011,1132,0.04,0.21,0.0
2011,1133,0.0,0.06,0.0
2011,1134,0.0,0.0,0.0
2011,1135,0.09,0.0,0.06
2011,1136,0.11,0.0,0.0
2011,1137,0.03,0.0,0.0
2011,1138,0.0,0.1,0.0
2011,1139,0.0,0.16,0.08
2011,1140,0.17,0.02,0.25
2011,1141,0.02,0.0,0.0
2011,1142,0.0,0.08,0.09
2011,1143,0.08,0.08,0.0
2011,1144,0.0,0.01,0.0
2011,1145,0.0,0.0,0.0
2011,1146,0.01,0.0,0.03
2011,1147,0.0,0.08,0.2
2011,1148,0.0,0.0,0.19
2011,1149,0.05,0.17,0.18
2011,1150,0.0,0.08,0.0
2011,1151,0.23,0.0,0.34
2011,1152,0.15,0.07,0.0
2011,1153,0.04,0.0,0.01
2011,1154,0.0,0.16,0.0
2011,1155,0.0,0.02,0.12
2011,1156,0.11,0.0,0.12
2011,1157,0.05,0.0,0.0
2011,1158,0.0,0.03,0.0
2011,1159,0.17,0.08,0.02
2011,1160,0.13,0.0,0.02
2011,1161,0.02,0.0,0.07
2011,1162,0.16,0.0,0.0
2011,1163,0.0,0.01,0.0
2011,1164,0.12,0.0,0.0
2011,1165,0.14,0.0,0.14
2011,1166,0.11,0.08,0.07
2011,1167,0.3,0.0,0.14
2011,1168,0.12,0.03,0.0
2011,1169,0.08,0.11,0.05
2011,1170,0.0,0.08,0.08
2011,1171,0.0,0.05,0.01
2011,1172,0.15,0.0,0.0
2011,1173,0.14,0.11,0.09
2011,1174,0.0,0.0,0.15
2011,1175,0.0,0.06,0.17
2011,1176,0.0,0.08,0.0
2011,1177,0.08,0.0,0.0
2011,1178,0.03,0.1,0.36
2011,1179,0.0,0.0,0.0
2011,1180,0.0,0.1,0.01
2011,1181,0.0,0.0,0.04
2011,1182,0.05,0.0,0.02
2011,1183,0.14,0.17,0.0
2011,1184,0.22,0.0,0.13
2011,1185,0.06,0.0,0.0
2011,1186,0.0,0.0,0.0
2011,1187,0.0,0.0,0.0
2011,1188,0.03,0.0,0.0
2011,1189,0.0,0.05,0.07
2011,1190,0.0,0.0,0.0
2011,1191,0.0,0.0,0.0
2011,1192,0.0,0.1,0.0
2011,1193,0.0,0.0,0.05
2011,1194,0.04,0.0,0.0
2011,1195,0.0,0.0,0.0
2011,1196,0.03,0.08,0.04
2011,1197,0.0,0.11,0.0
2011,1198,0.05,0.1,0.0
2011,1199,0.06,0.0,0.09
2011,1200,0.0,0.14,0.04
2011,1201,0.16,0.0,0.05
2011,1202,0.16,0.02,0.11
2011,1203,0.0,0.0,0.05
2011,1204,0.0,0.12,0.0
2011,1205,0.0,0.05,0.0
2011,1206,0.07,0.0,0.06
2011,1207,0.11,0.0,0.0
2011,1208,0.16,0.03,0.0
2011,1209,0.06,0.0,0.07
2011,1210,0.0,0.0,0.0
2011,1211,0.0,0.0,0.0
2011,1212,0.21,0.14,0.18
2011,1213,0.0,0.0,0.0
2011,1214,0.0,0.11,0.13
2011,1215,0.0,0.25,0.0
2011,1216,0.0,0.09,0.0
2011,1217,0.17,0.01,0.18
2011,1218,0.0,0.01,0.07
2011,1219,0.03,0.0,0.23
2011,1220,0.04,0.0,0.0
2011,1221,0.09,0.0,0.11
2011,1222,0.0,0.0,0.09
2011,1223,0.0,0.01,0.03
2011,1224,0.14,0.19,0.0
2011,1225,0.0,0.0,0.07
2011,1226,0.0,0.0,0.0
2011,1227,0.22,0.09,0.0
2011,1228,0.01,0.11,0.01
2011,1229,0.01,0.06,0.0
2011,1230,0.14,0.0,0.0
2011,1231,0.12,0.26,0.04
2011,1232,0.21,0.0,0.06
2011,1233,0.0,0.0,0.0
2011,1234,0.08,0.14,0.14
2011,1235,0.09,0.06,0.0
2011,1236,0.0,0.28,0.05
2011,1237,0.0,0.0,0.0
2011,1238,0.02,0.01,0.21
2011,1239,0.0,0.17,0.08
2011,1240,0.11,0.0,0.0
2011,1241,0.16,0.0,0.0
2011,1242,0.0,0.0,0.15
2011,1243,0.04,0.04,0.0
2011,1244,0.16,0.0,0.0
2011,1245,0.0,0.16,0.0
2011,1246,0.0,0.0,0.0
2011,1247,0.1,0.0,0.02
2011,1248,0.0,0.07,0.07
2011,1249,0.03,0.02,0.14
2011,1250,0.0,0.0,0.02
2011,1251,0.2,0.09,0.0
2011,1252,0.02,0.0,0.19
2011,1253,0.0,0.16,0.0
2011,1254,0.0,0.01,0.13
2011,1255,0.0,0.0,0.0
2011,1256,0.01,0.14,0.14
2011,1257,0.0,0.04,0.02
2011,1258,0.0,0.0,0.0
2011,1259,0.08,0.0,0.0
2011,1260,0.03,0.0,0.02
2011,1261,0.0,0.1,0.0
2011,1262,0.03,0.0,0.0
2011,1263,0.0,0.0,0.04
2011,1264,0.18,0.13,0.0
2011,1265,0.0,0.01,0.0
2011,1266,0.0,0.0,0.11
2011,1267,0.06,0.0,0.0
2011,1268,0.0,0.0,0.0
2011,1269,0.04,0.0,0.0
2011,1270,0.2,0.08,0.0
2011,1271,0.07,0.11,0.01
2011,1272,0.0,0.0,0.0
2011,1273,0.0,0.0,0.0
2011,1274,0.0,0.0,0.05
2011,1275,0.0,0.0,0.02
2011,1276,0.04,0.0,0.13
2011,1277,0.09,0.04,0.0
2011,1278,0.0,0.0,0.12
2011,1279,0.08,0.14,0.03
2011,1280,0.03,0.04,0.06
2011,1281,0.1,0.0,0.0
2011,1282,0.0,0.0,0.0
2011,1283,0.0,0.0,0.0
2011,1284,0.02,0.06,0.0
2011,1285,0.0,0.18,0.0
2011,1286,0.0,0.01,0.06
2011,1287,0.08,0.0,0.1
2011,1288,0.0,0.02,0.0
2011,1289,0.0,0.0,0.0
2011,1290,0.0,0.1,0.0
2011,1291,0.06,0.0,0.0
2011,1292,0.0,0.19,0.0
2011,1293,0.11,0.0,0.02
2011,1294,0.14,0.18,0.0
2011,1295,0.01,0.19,0.07
2011,1296,0.07,0.07,0.0
2011,1297,0.07,0.0,0.0
2012,1000,0.03,0.13,0.06
2012,1001,2.65,2.69,2.79
2012,1002,0.09,0.0,0.0
2012,1003,15.21,16.01,15.99
2012,1004,0.0,0.01,0.0
2012,1005,0.02,0.0,0.0
2012,1006,0.02,0.0,0.0
2012,1007,0.02,0.07,0.06
2012,1008,0.0,0.03,0.02
2012,1009,0.15,0.0,0.0
2012,1010,1.28,1.3,1.16
2012,1011,0.0,0.1,0.0
2012,1012,1.02,0.93,0.85
2012,1013,0.04,0.0,0.0
2012,1014,0.0,0.0,0.04
2012,1015,0.0,0.0,0.0
2012,1016,0.0,0.06,0.0
2012,1017,0.08,0.0,0.07
2012,1018,0.01,0.05,0.03
2012,1019,0.0,0.0,0.02
2012,1020,0.0,0.05,0.0
2012,1021,0.0,0.05,0.06
2012,1022,0.03,0.02,0.0
2012,1023,0.0,0.0,0.0
2012,1024,0.0,0.06,0.05
2012,1025,0.0,0.03,0.0
2012,1026,0.03,0.02,0.0
2012,1027,3.07,3.02,2.93
2012,1028,0.06,0.0,0.0
2012,1029,12.52,12.26,10.98
2012,1030,0.0,0.02,0.01
2012,1031,65.77,67.74,68.59
2012,1032,0.0,0.02,0.0
2012,1033,0.0,0.02,0.0
2012,1034,24.56,25.24,24.63
2012,1035,0.0,0.0,0.0
2012,1036,0.0,0.04,0.0
2012,1037,42.29,43.07,42.15
2012,1038,21.56,21.91,21.97
2012,1039,0.04,0.0,0.0
2012,1040,3.22,3.26,3.21
2012,1041,0.0,0.0,0.08
2012,1042,15.66,16.12,16.01
2012,1043,0.05,0.0,0.0
2012,1044,11.73,11.45,11.49
2012,1045,0.37,0.13,0.15
2012,1046,0.06,0.0,0.0
2012,1047,0.0,0.02,0.0
2012,1048,0.42,0.5,0.52
2012,1049,0.02,0.0,0.01
2012,1050,0.0,0.0,0.0
2012,1051,17.87,17.76,17.76
2012,1052,0.05,0.11,0.09
2012,1053,13.45,14.0,13.82
2012,1054,80.88,83.11,83.21
2012,1055,0.0,0.08,0.0
2012,1056,0.13,0.0,0.0
2012,1057,0.0,0.03,0.02
2012,1058,0.01,0.04,0.0
2012,1059,0.02,0.03,0.04
2012,1060,0.0,0.05,0.16
2012,1061,30.58,31.85,30.92
2012,1062,0.08,0.1,0.0
2012,1063,0.1,0.0,0.07
2012,1064,0.0,0.05,0.03
2012,1065,0.0,0.01,0.0
2012,1066,0.0,0.07,0.15
2012,1067,0.1,0.1,0.02
2012,1068,0.04,0.12,0.07
2012,1069,0.0,0.06,0.0
2012,1070,0.0,0.0,0.07
2012,1071,0.02,0.0,0.14
2012,1072,0.0,0.0,0.0
2012,1073,0.0,0.07,0.0
2012,1074,0.04,0.01,0.0
2012,1075,0.04,0.03,0.03
2012,1076,0.0,0.01,0.0
2012,1077,0.02,0.03,0.05
2012,1078,0.0,0.0,0.09
2012,1079,0.0,0.01,0.0
2012,1080,0.02,0.0,0.07
2012,1081,0.03,0.0,0.0
2012,1082,0.08,0.0,0.0
2012,1083,0.09,0.0,0.0
2012,1084,0.03,0.0,0.0
2012,1085,0.03,0.0,0.05
2012,1086,0.14,0.03,0.12
2012,1087,0.0,0.02,0.0
2012,1088,0.0,0.0,0.0
2012,1089,0.01,0.1,0.0
2012,1090,0.05,0.0,0.01
2012,1091,28.65,30.69,29.18
2012,1092,0.06,0.0,0.0
2012,1093,0.0,0.0,0.0
2012,1094,0.01,0.05,0.04
2012,1095,0.03,0.0,0.0
2012,1096,0.0,0.02,0.0
2012,1097,0.01,0.0,0.01
2012,1098,0.0,0.0,0.14
2012,1099,0.0,0.0,0.0
2012,1100,0.0,0.04,0.05
2012,1101,0.02,0.13,0.0
2012,1102,0.1,0.02,0.0
2012,1103,0.0,0.0,0.0
2012,1104,0.16,0.21,0.13
2012,1105,0.0,0.02,0.0
2012,1106,0.0,0.0,0.0
2012,1107,0.03,0.0,0.01
2012,1108,0.05,0.0,0.0
2012,1109,0.0,0.0,0.0
2012,1110,0.0,0.06,0.0
2012,1111,0.0,0.1,0.04
2012,1112,0.0,0.16,0.0
2012,1113,0.0,0.06,0.0
2012,1114,0.0,0.0,0.08
2012,1115,0.0,0.0,0.0
2012,1116,0.0,0.02,0.02
2012,1117,0.0,0.0,0.0
2012,1118,0.02,0.0,0.0
2012,1119,0.06,0.03,0.04
2012,1120,0.0,0.01,0.02
2012,1121,0.06,0.04,0.03
2012,1122,0.0,0.0,0.0
2012,1123,0.01,0.0,0.01
2012,1124,0.0,0.01,0.09
2012,1125,0.02,0.0,0.0
2012,1126,0.0,0.01,0.01
2012,1127,0.07,0.1,0.08
2012,1128,0.0,0.14,0.07
2012,1129,0.0,0.0,0.06
2012,1130,0.0,0.03,0.13
2012,1131,0.0,0.0,0.0
2012,1132,0.03,0.11,0.0
2012,1133,0.0,0.03,0.0
2012,1134,0.0,0.0,0.0
2012,1135,0.06,0.0,0.04
2012,1136,0.05,0.0,0.0
2012,1137,0.03,0.0,0.0
2012,1138,0.0,0.05,0.0
2012,1139,0.0,0.09,0.05
2012,1140,0.09,0.01,0.14
2012,1141,0.01,0.0,0.0
2012,1142,0.0,0.05,0.05
2012,1143,0.04,0.04,0.0
2012,1144,0.0,0.0,0.0
2012,1145,0.0,0.0,0.0
2012,1146,0.0,0.0,0.01
2012,1147,0.0,0.04,0.11
2012,1148,0.0,0.0,0.1
2012,1149,0.03,0.09,0.1
2012,1150,0.0,0.05,0.0
2012,1151,0.12,0.0,0.19
2012,1152,0.08,0.04,0.0
2012,1153,0.02,0.0,0.01
2012,1154,0.0,0.08,0.0
2012,1155,0.0,0.01,0.06
2012,1156,0.06,0.0,0.06
2012,1157,0.03,0.0,0.0
2012,1158,0.0,0.02,0.0
2012,1159,0.1,0.05,0.01
2012,1160,0.07,0.0,0.01
2012,1161,0.02,0.0,0.04
2012,1162,0.09,0.0,0.0
2012,1163,0.0,0.0,0.0
2012,1164,0.07,0.0,0.0
2012,1165,0.08,0.0,0.08
2012,1166,0.06,0.05,0.04
2012,1167,0.17,0.0,0.08
2012,1168,0.07,0.02,0.0
2012,1169,0.05,0.06,0.04
2012,1170,0.0,0.04,0.05
2012,1171,0.0,0.04,0.01
2012,1172,0.08,0.0,0.0
2012,1173,0.08,0.06,0.05
2012,1174,0.0,0.0,0.08
2012,1175,0.0,0.03,0.09
2012,1176,0.0,0.04,0.0
2012,1177,0.05,0.01,0.0
2012,1178,0.02,0.06,0.2
2012,1179,0.0,0.0,0.0
2012,1180,0.0,0.05,0.01
2012,1181,0.0,0.0,0.03
2012,1182,0.03,0.0,0.01
2012,1183,0.07,0.09,0.0
2012,1184,0.12,0.0,0.06
2012,1185,0.04,0.0,0.0
2012,1186,0.0,0.0,0.0
2012,1187,0.0,0.0,0.0
2012,1188,0.02,0.0,0.0
2012,1189,0.0,0.01,0.05
2012,1190,0.0,0.0,0.0
2012,1191,0.0,0.0,0.0
2012,1192,0.0,0.06,0.0
2012,1193,0.0,0.0,0.03
2012,1194,0.02,0.0,0.0
2012,1195,0.0,0.0,0.0
2012,1196,0.02,0.05,0.02
2012,1197,0.0,0.06,0.0
2012,1198,0.02,0.05,0.0
2012,1199,0.03,0.0,0.04
2012,1200,0.0,0.07,0.02
2012,1201,0.09,0.0,0.03
2012,1202,0.09,0.01,0.06
2012,1203,0.0,0.0,0.03
2012,1204,0.0,0.06,0.0
2012,1205,0.0,0.02,0.0
2012,1206,0.04,0.0,0.03
2012,1207,0.06,0.0,0.0
2012,1208,0.09,0.01,0.0
2012,1209,0.04,0.0,0.04
2012,1210,0.0,0.0,0.0
2012,1211,0.0,0.0,0.0
2012,1212,0.11,0.08,0.1
2012,1213,0.0,0.0,0.0
2012,1214,0.0,0.06,0.07
2012,1215,0.0,0.14,0.0
2012,1216,0.0,0.04,0.0
2012,1217,0.1,0.0,0.1
2012,1218,0.0,0.0,0.04
2012,1219,0.02,0.0,0.13
2012,1220,0.03,0.0,0.0
2012,1221,0.04,0.0,0.06
2012,1222,0.0,0.0,0.04
2012,1223,0.0,0.01,0.02
2012,1224,0.08,0.11,0.0
2012,1225,0.0,0.0,0.04
2012,1226,0.0,0.0,0.0
2012,1227,0.12,0.04,0.0
2012,1228,0.01,0.06,0.0
2012,1229,0.01,0.03,0.0
2012,1230,0.08,0.0,0.0
2012,1231,0.07,0.15,0.02
2012,1232,0.12,0.0,0.03
2012,1233,0.0,0.0,0.0
2012,1234,0.05,0.07,0.08
2012,1235,0.05,0.03,0.0
2012,1236,0.0,0.15,0.03
2012,1237,0.0,0.0,0.0
2012,1238,0.02,0.0,0.11
2012,1239,0.0,0.09,0.05
2012,1240,0.06,0.0,0.0
2012,1241,0.09,0.0,0.0
2012,1242,0.0,0.0,0.08
2012,1243,0.03,0.02,0.0
2012,1244,0.09,0.0,0.0
2012,1245,0.0,0.08,0.0
2012,1246,0.0,0.0,0.0
2012,1247,0.05,0.0,0.01
2012,1248,0.0,0.03,0.03
2012,1249,0.01,0.0,0.08
2012,1250,0.0,0.0,0.02
2012,1251,0.12,0.05,0.0
2012,1252,0.01,0.0,0.11
2012,1253,0.0,0.09,0.0
2012,1254,0.0,0.0,0.08
2012,1255,0.0,0.0,0.0
2012,1256,0.0,0.07,0.07
2012,1257,0.0,0.02,0.01
2012,1258,0.0,0.0,0.0
2012,1259,0.04,0.0,0.0
2012,1260,0.02,0.0,0.0
2012,1261,0.0,0.05,0.0
2012,1262,0.02,0.0,0.0
2012,1263,0.0,0.0,0.02
2012,1264,0.09,0.07,0.0
2012,1265,0.0,0.0,0.0
2012,1266,0.0,0.0,0.06
2012,1267,0.04,0.0,0.0
2012,1268,0.0,0.0,0.0
2012,1269,0.02,0.0,0.0
2012,1270,0.11,0.05,0.0
2012,1271,0.05,0.06,0.0
2012,1272,0.0,0.0,0.0
2012,1273,0.0,0.0,0.0
2012,1274,0.0,0.0,0.02
2012,1275,0.0,0.0,0.02
2012,1276,0.02,0.0,0.07
2012,1277,0.05,0.02,0.0
2012,1278,0.0,0.0,0.06
2012,1279,0.05,0.07,0.02
2012,1280,0.01,0.03,0.04
2012,1281,0.05,0.0,0.01
2012,1282,0.0,0.0,0.0
2012,1283,0.0,0.0,0.0
2012,1284,0.02,0.04,0.0
2012,1285,0.0,0.1,0.0
2012,1286,0.0,0.01,0.03
2012,1287,0.03,0.0,0.06
2012,1288,0.0,0.0,0.0
2012,1289,0.0,0.0,0.0
2012,1290,0.0,0.06,0.0
2012,1291,0.03,0.0,0.0
2012,1292,0.0,0.1,0.0
2012,1293,0.06,0.0,0.01
2012,1294,0.07,0.1,0.0
2012,1295,0.0,0.1,0.04
2012,1296,0.04,0.03,0.0
